Código;Código alternativo;Nombre;Marca
98565036;HT-20B.H;PERTIGA ACOPLABLE DE 2,00 MTS., TRAMO BASE,        DIAMETRO 39 MM., ACOPLE HEXAGONAL;HASTINGS
98565065;HT-20B.U;PERTIGA ACOPLABLE DE 2,00 MTS., TRAMO BASE,        DIAMETRO 39 MM., ACOPLE UNIVERSAL;HASTINGS
98565037;HT-20P.H;PERTIGA ACOPLABLE DE 2,00 MTS., TRAMO EXTENSION,   DIAMETRO 39 MM., ACOPLE HEXAGONAL;HASTINGS
98565134;HT-25B.H;PERTIGA ACOPLABLE DE 2.50 MTS, TRAMO BASE          , DIAMETRO 39 MM, ACOPLE HEXAGONAL;TYRCO
70101376;11-0202-1-BH;PERTIGA ACOPLABLE DIAM. 32 MM BASE X 1 METRO       , ACOPLE HEXAGONAL;LIAT
90017524;11-0002-1;PERTIGA ACOPLABLE DIAM. 39 MM BASE X 1 METRO       , ACOPLE HEXAGONAL;LIAT
30000376;11-0003-1;PERTIGA ACOPLABLE DIAM. 39 MM BASE X 1.50 METROS   , ACOPLE HEXAGONAL;LIAT
90003301;11-0006-1;PERTIGA ACOPLABLE DIAM. 39 MM BASE X 3 METROS      , ACOPLE HEXAGONAL;LIAT
90024001;11-0104-2;PERTIGA ACOPLABLE DIAM. 39 MM PROLONGACION X 2 MTS (ACOPLE UNIVERSAL);LIAT
90024000;11-0004-2;PERTIGA ACOPLABLE DIAM. 39 MM, BASE X 2 METROS     (ACOPLE UNIVERSAL);LIAT
75013562;11-0004-1;PERTIGA ACOPLABLE DIAM. 39MM BASE X 2 METROS       , ACOPLE HEXAGONAL;LIAT
75021699;11-0102-1;PERTIGA ACOPLABLE DIAM. 39MM PROLONGACION 1 METRO  , ACOPLE HEXAGONAL;LIAT
75025096;11-0102-2;PERTIGA ACOPLABLE DIAM. 39MM PROLONGACION 1 METRO  , ACOPLE UNIVERSAL;LIAT
30000584;11-0103-1;PERTIGA ACOPLABLE DIAM. 39MM PROLONGACION 1.50 MTS , ACOPLE HEXAGONAL;LIAT
75012564;11-0106-1;PERTIGA ACOPLABLE DIAM. 39MM PROLONGACION 3 MTS    , ACOPLE HEXAGONAL;LIAT
70103953;11-0203-1;PERTIGA ACOPLABLE Ø32 MM. BASE 1.50 MTS HEXAGONAL;LIAT
75027093;PRE-2300;PERTIGA ACOPLE ALUMINITO TIPO BAYONETA             (CABEZA UNIVERSAL);FAMECA
90024608;PU25/10/BSU;PERTIGA AISLADA DE 1M MOD PU25/10/BSU;CINCOLADOS
75026459;PCT200SJ;PERTIGA CON GANCHO RETRACTIL DE 2 MTS;FAMECA
90024508;8104;PERTIGA DE GANCHO RETRACTIL, LONGITUD 1,35 MTS     8104, MARCA HASTINGS, USA 8104;TYRCO
90024509;8108;PERTIGA DE GANCHO RETRACTIL, LONGITUD 2,60 MTS     8108, MARCA HASTINGS, USA 8104;TYRCO
90024568;AP-PR15;PERTIGA DE RESCATE P/HOMBRE EN EMERGENCIA LONG 1,5;TYRCO
99850066;AP-PR20;PERTIGA DE RESCATE PARA HOMBRE EN EMERGENCIA 2 MTS;TYRCO
99850119;CS-45;PERTIGA DE SALVATAJE DE 1.65 MTS (45kV)            CON GANCHO METALICO;CATU
75027082;TP12 15;PERTIGA DE SALVATAJE PARA 45 KV;
90008320;;PERTIGA DE SEÑALIZACION P/VEHICULOS 2,20MTS;
99850141;HTL20PH;PERTIGA EXTENSION ACOPLE HEXAG PU IEC 60855;TYRCO
99850140;HTL20BH;PERTIGA EXTENSION ACOPLE PU IEC 60855;TYRCO
58173055;PGS 38/15/BS;PERTIGA PARA MANIOBRA 1.5 MTS CON GANCHO DE        SALVATAJE;
58173056;PGS 38/20/BS;PERTIGA PARA MANIOBRA 2 MTS CON GANCHO DE          SALVATAJE;
75026145;PU 32/10/BSU;PERTIGA PARA MANIOBRA DE 1MT DIAM 32MM, FIBRA DE   VIDRIO, TRAMO UNICO. APTA PARA SERV LIVIANO;CINCOLADOS
70104809;TIC 410A;PERTIGA PARA TIC 300 PRO;AMPROBE
75018100;;PERTIGA SAFE WHIP C/CAÑA 1.7 MT COMPLETA           , CON RESORTE, CONEXION E ILUMINACION;RADIO COM
75001575;SAFE WHIP;PERTIGA SAFE WHIP CON CAÑA 3 MTS CON BANDERIN      (BASE FIJA CON TUERCA, CONEXION E ILUMINACION);RADIO COM
58191061;11-4102-2;PERTIGA SUMPLEMENTO P/LLUVIA 1.50 M - 36 KV        , UNIVERSAL;LIAT
90012705;HV-235;PERTIGA TELESCOPICA 10,40 MT C/ACOPLE HEXAG.       (PAÑO SILICONADO Y FUNDA);HASTINGS
75025837;LV400;PERTIGA TELESCOPICA 8 METROS                       MATERIAL DE VARILLA: FIBRA DE VIDRIO;ESLINGAR
90012410;HV-216;PERTIGA TELESCOPICA DE 5 METROS C/CRUZ Y FUNDA;HASTINGS
30000619;11-3202-2-BH;PERTIGA TELESCOPICA REFORZADA 10 MTS 8 TRAMOS      INCLUYE FUNDA Y GANCHO (CE-TR-8-100-K);CATU
99850134;HV-240;PERTIGA TELESCOPICA TRIANGULAR DE 12,04M, 9 TRAMOS 6.5KG C/GANCHO DE MANIOBRA UNIVERSAL;HASTINGS
80036507;11-3203-2-BH;PERTIGA TELESCOPICA TRIANGULAR DE 3.50MTS 3 TRAMOS;CATU
99850020;HV-230;PERTIGA TELESCOPICA TRIANGULAR DE 9,21MT, 7 TRAMOS;HASTINGS
75025455;11-3204-2;PERTIGA TELESCOPICA TRIANGULAR REFORZADA 4,76 MTS  (ER-4 DE 4,76 MTS) 4 TRAMOS (1.62 REP);LIAT
75299170;SFP675009;PERTIGA TELESCOPICO AJUSTA(1.8-3.6 MTS);MSA
90026133;FLAGSTAFF;"PERTIGA:SEÑALIZACION VEHICULOS LIVIANOS 2.4 MTS    FS8L MEDIDA: 8 PIES COLOR LÁMPARA: ROJA;";
66001142;;PERVINOX 100 CC TIPO JABONOSO;
66001010;;PERVINOX SOLUCION POR 100CC;
90022571;PY AC;PESA CONTROL FUERZA LEVANTAMIENTO YUGO ELECTROMAG.;
70011039;;PESCA TORNILLOS PVC - CON 3 GARRAS (125 MM) -;IND ARG
90025658;IN-2338;PESCANTE EXTENSIBLE DE 1.5 A 2.6 MTS;MSA
70102008;940735;PESTAÑADORA 'VALUE' VFT808C-R410- 1/4 A 3/4-;
90022845;940731;"PESTAÑADORA 'VALUE' VFT808I-R410-  1/4"" A 3/4""";VALUE
75018813;23332;PESTAÑADORA 45º SAE  MODELO 345;RIDGID
70010556;2911;"PESTAÑADORA 6 EN 1 DE 3/16"" A 5/8""";BREMEN
90023510;913483;"PESTAÑADORA BLUESTAR CT275FS 1/8"" A 3/4""";BLUESTAR
55431658;903892;PESTAÑADORA P/CAÑOS DE COBRE Y ALEACIONES 6-15MM;EXPERTO
70007830;310;PESTAÑADORA PARA CAÑO DE COBRE;
90001849;83037 / 4A519;PESTAÑADORA RIDGID MODELO 458R                     (ABOCINADOR DE PRECISION CON TORNIQUETE);RIDGID
12810401;95-IB-93-040;PESTAÑADORA/ ABOCINADOR COBRE CAPAC. 3/16-5/8;STANLEY
55586354;T218 / 3PDD3;PESTILLO DE BLOQUEO RECUBIERTO EPOXI MOD. T218     - DIAM. 25MM;BRADY
76002506;;PESTILLO SE SEGURIDAD PARA APAREJO DE 1000KG;GAN MAR
76002508;;PESTILLO SE SEGURIDAD PARA APAREJO DE 2000KG;GAN MAR
76002509;;PESTILLO SE SEGURIDAD PARA APAREJO DE 3000KG;GAN MAR
76002510;;PESTILLO SE SEGURIDAD PARA APAREJO DE 5000KG;GAN MAR
76002507;;PESTILLO SE SEGURIDAD PARA APAREJO DE 500KG;GAN MAR
70005110;235 LP;PHANTOM 235 LP;PHANTOM
75027680;15073-S;PHASE PROTECTOR 40(_OV;
39885421;19040575;PHOENIX CONT SZS 0,6X3,5 (PRECIO X 10 UNIDADES);
39885422;28040489;PHOENIX CONT SZS 1,0X4,0 VDE (PRECIO X 10 UNID);
75015539;;PICAPORTE ALUMINIO MINISTERIO;
90000236;074830;PICAPORTE ANTIPANICO *JAQUE* MOD. T292-00;JAQUE
39394041;;PICAPORTE DE BRONCE P/PERNO LARGO  MARCA MINISTERI;
75020452;40237;PICAPORTE PARA ROSCADORA ELECTRICA RIDGID 1224;RIDGID
75007859;;PICAPORTE T/SANATORIO BRONCE PLATIL;CURRAO
36665254;;PICK UP MAGNETICO - 339071-;
71224513;;PICK UP VOLKSWAGEN DOMINIO OQK 252                 (CHASSIS VOLKSWAGEN  8AWDD42HXFA022096);VOLKSWAGEN
21455541;;PICK-UP KIA K-2500 - DOMINIO JSQ 445;
75022797;KP14H-116;PICO (1.6MM) KP14H-116 CONTACTO MAGNUM;LINCOLN
107697;W03X0893-64A                       ;PICO 100A TOMAHAWK 1538 TORCHA L105 (PRECIO POR UNIDAD)                                                        ;LINCOLN
70009856;W03X0893-64A;PICO 100A TOMAHAWK 1538 TORCHA LC105               (PRECIO X BLISTER 5 UNIDADES);LINCOLN
75023901;HAB25400H;PICO ACERO P/ HIDROLAVADORA APERTURA 25º MOD. 2504;
90007743;;PICO AGUJA PARA ENGRASE;
75025815;1504;PICO AMARILLO 1504;
90006036;;PICO ANTICHISPA PUNTA Y HACHA;GAM
99999817;;PICO ANTICHISPA PUNTA Y PALA CON CABO PLASTICO;GAM
75026488;60090;PICO APLOCADOR PARA ANCHORFIX X 10 UNIDADES;SIKA
75026903;11AP;"PICO AUTOMATICO 3/4"" MOD: 11AP AILE";KEFREN
75026190;AILE 1290;"PICO AUTOMATICO CONEXION ROSCA DIAM. 1.1/2""";KEFREN
75005580;716238;PICO CALENTAMIENTO DE PROPANO GL1 (LLS1939);LOSARC
75005581;716239;PICO CALENTAMIENTO DE PROPANO GL2  (LLS1940);LOSARC
75011570;716236;PICO CALENTAMIENTO SC/AC1  (LLS1936);LOSARC
75013069;723885;PICO CALENTAMIENTO SC/AC3 LOSARC LLS1937           - SOLO UTILIZAR CON LANZAS 723882 Y 723884;LOSARC
75015425;200TPN001/09;PICO CALIBRADO;
40169913;4066;PICO CON ENCENDIDO GAS PROPANO (TS3500);BERNZOMATIC
70010562;KP2745116B10;PICO CONTACTO STD MAGNUM PRO 450/550 1.6 MM;LINCOLN
75018155;THCS11011;PICO CORTADOR VICTOR 1-1-101;VICTOR
75025079;THCS11012;PICO CORTADOR VICTOR 2-1-101 CS;VICTOR
75025961;AF8521;PICO CORTE MACH-FLOW 10/10 ACETILENO;ARGENFLOW
75026278;;PICO CORTE MACH-FLOW 10/10 PROPANO;ARGENFLOW
90025663;AF8528;PICO CORTE MACH-FLOW 10/10 PROPANO;ARGENFLOW
75025962;AF8522;PICO CORTE MACH-FLOW 12/10 ACETILENO;ARGENFLOW
75026279;;PICO CORTE MACH-FLOW 12/10 PROPANO;ARGENFLOW
90025664;AF8529;PICO CORTE MACH-FLOW 12/10 PROPANO;ARGENFLOW
75026110;AF8523;PICO CORTE MACH-FLOW 16/10 ACETILENO;ARGENFLOW
75026111;AF8524;PICO CORTE MACH-FLOW 20/10 ACETILENO;ARGENFLOW
75026280;;PICO CORTE MACH-FLOW 20/10 PROPANO;ARGENFLOW
90025665;AF8531;PICO CORTE MACH-FLOW 20/10 PROPANO;ARGENFLOW
75026302;AF8525;PICO CORTE MACH-FLOW 25/10 ACETILENO;ARGENFLOW
75026246;AF8520;PICO CORTE MACH-FLOW 7/10 ACETILENO;ARGENFLOW
75026281;;PICO CORTE MACH-FLOW 7/10 PROPANO;ARGENFLOW
90025662;AF8527;PICO CORTE MACH-FLOW 7/10 PROPANO;ARGENFLOW
30000124;CM24-069;PICO CORTE OXIACETILENO 07/10;LIGA
30000125;CM24-070;PICO CORTE OXIACETILENO 10/10                      - G1-A 10/10;LIGA
75001270;CM24-071;PICO CORTE OXIACETILENO 12/10;LIGA
75001271;CM24-072;PICO CORTE OXIACETILENO 16/10;LIGA
75001272;CM24-073;PICO CORTE OXIACETILENO 20/10;LIGA
30000126;CM24-074;PICO CORTE OXIACETILENO 25/10;LIGA
75003084;CM24-077;PICO CORTE OXIGAS 10/10  DE 10 A 25MM              - G1-P 10/10;LIGA
90010916;CM24-078;PICO CORTE OXIGAS 12/10  DE 25 A 50MM              - G1-P 12/10;LIGA
80010168;CM24-079;PICO CORTE OXIGAS 16/10  DE 50 A 80MM;LIGA
70104610;;PICO CORTE OXIGAS 20/10  - G1-P 20/10;LIGA
80010169;CM24-080;PICO CORTE OXIGAS 20/10  DE 80 A 120MM;LIGA
90017034;CM24-081;PICO CORTE OXIGAS 25/10  DE 120 A 200MM;LIGA
98560691;CM24-082;PICO CORTE OXIGAS 30/10  DE 200 A 300MM;LIGA
90015678;CM24-076;PICO CORTE OXIGAS 7/10  DE 3 A 10MM;LIGA
58493027;;PICO DE 0.7 MM DE EQUIPO ADIABATIC  EC3000NEW PLCA;ADIABATIC
58493028;;PICO DE 1 MM DE EQUIPO ADIABATIC  EC3000NEW PLCA;ADIABATIC
75025694;0902;PICO DE BRONCE PARA REFRIGERACION                  MODELO YPF II ORIFICIO DE SALIDA 3 O 4 MM;LACAR
59422021;SM24-052;PICO DE COBRE M24 Nº 00;LIGA
59424091;S.M3-031;PICO DE COBRE M3 Nº 1;LIGA
59424101;S.M3-032;PICO DE COBRE M3 Nº 2;LIGA
59424111;S.M3-033;PICO DE COBRE M3 Nº 3;LIGA
75014632;AF8121;PICO DE COBRE N 1 AF8020-CHAP;ARGENFLOW
75014625;AF8124;PICO DE COBRE N 4 AF8020;ARGENFLOW
75025368;KP10441-08;PICO DE CONTACTO (M6X28,ECU, 0.8 MM)               PARA TORCHA LGS 250 G 4.0;LINCOLN
90023972;SP2408;PICO DE CONTACTO ECU M6 0,8 MM;
75025775;SP3812;PICO DE CONTACTO ECU M8 1.2MM (PRECIO X UNIDAD);LINCOLN
70009648;730825;PICO DE CORTE 60 AMP  (9-8210)                     (PRECIO X UNIDAD);THERMAL DYNAMIC
70009649;730829;PICO DE CORTE 80 AMP 9-8211;THERMAL DYNAMIC
75005589;716291;PICO DE CORTE ACETILENO  20/10  (LLS5512);LOSARC
75009492;AF8402;PICO DE CORTE ACETILENO G1 12/10;ARGENFLOW
75009493;AF8403;PICO DE CORTE ACETILENO G1 16/10;ARGENFLOW
75009490;AF8400;PICO DE CORTE ACETILENO G1 7/10;ARGENFLOW
75008825;716300;PICO DE CORTE AL-SAF G 1-P 30/1 (LLS5521)          PROPANO;LOSARC
75008824;716294;PICO DE CORTE AL-SAF G 1-P 7/10  (LLS5515)         PROPANO;LOSARC
90017911;716288;PICO DE CORTE AL-SAF G1-A 10/10  (LLS5509)         ACETILENO;LOSARC
56802854;716289;PICO DE CORTE AL-SAF G1-A 12/10  (LLS5510)         - ACETILENO;LOSARC
90014274;716290;PICO DE CORTE AL-SAF G1-A 16/10  (LLS5511)         ACETILENO;LOSARC
75008216;716293;PICO DE CORTE AL-SAF G1-A 30/10  (LLS5514)         ACETILENO;LOSARC
75013716;716287;PICO DE CORTE AL-SAF G1-A 7/10  (LLS5508)          ACETILENO;LOSARC
90009852;716295;PICO DE CORTE AL-SAF G1-P 10/10 (LLS5516)          PROPANO;LOSARC
89781210;716296;PICO DE CORTE AL-SAF G1-P 12/10 (LLS5517)          PROPANO;LOSARC
75005588;716297;PICO DE CORTE AL-SAF G1-P 16/10  (LLS5518)         PROPANO;LOSARC
75005590;716298;PICO DE CORTE AL-SAF G1-P 20/10  (LLS5519)         PROPANO;LOSARC
75018911;716299;PICO DE CORTE AL-SAF G1-P 25/10  (LLS5520) -       PROPANO;LOSARC
75023591;AF8411;PICO DE CORTE G1  20/10 PROPANO;ARGENFLOW
75005481;AF8409;PICO DE CORTE G1 12/10 PROPANO;ARGENFLOW
75005482;AF8410;PICO DE CORTE G1 16/10 PROPANO;ARGENFLOW
75014397;AF8407;PICO DE CORTE G1 7/10 PROPANO;ARGENFLOW
75011096;220048;PICO DE CORTEP/PLASMA HYPERTHERM 220048;HYPERTHERM
75011099;220051;PICO DE CORTEP/PLASMA HYPERTHERM 220051;HYPERTHERM
75011104;220063;PICO DE CORTEP/PLASMA HYPERTHERM 220063;HYPERTHERM
75011095;220065;PICO DE CORTEP/PLASMA HYPERTHERM 220065;HYPERTHERM
98563058;PICO ENG;PICO DE ENGRASE CON MORDAZA;VULCANO
56287577;;PICO DE ENGRASE TIPO AGUJA;ALEM-CAR
90017387;AG493;PICO DE INFLAR CON RACORD;VULCANO
56600490;AG490;PICO DE INFLAR DUAL CORTO 140 MM;VULCANO
56600491;AG491;PICO DE INFLAR DUAL LARGO 210 MM;VULCANO
75025867;7047;"PICO DE LORO 9.1/2"" DOBLE CREMALLERA";BREMEN
90023908;;"PICO DE LORO 9"" 1/2";GAM
75025192;6381;"PICO DE LORO PESADA 12"" DOBLE CREMALLERA           Y AISLACION";BREMEN
99999609;PICO BR;PICO DE MANO ANTICHISPA BRONCE;IMPACTOOLS
75024245;8-1-101;PICO DE OXICORTE P/ACETILENO 0330-0014;VICTOR
70010677;21021PD0263;PICO DE PLASMA 1.3, PARA CORTADORA DE              TIP SHORT D.1.6MM ERGOCUT CB 100-150;
70010676;21021PD0262;PICO DE PLASMA 1.6, PARA CORTADORA DE              TIP SHORT D.1.3MM ERGOCUT CB 100-150;
90002961;;PICO DOBLE PUNTA CASILDENSE;CASILDENSE
58242003;GHE11;PICO DOS PUNTAS SIN CABO;GHERARDI
90020889;BIA0011;PICO FORJADO PISON CON CABO;BIASSONI
54200504;993600;PICO FORJADO PUNTA Y PALA 59MM SIN CABO;BIASSONI
75014200;716313;PICO G1 IMPORT PROP10/10 7018-1736  (LLS8011);LOSARC
78544146;LTX215;PICO GB TIP, SPRAY, LTX, RAC X, 215;GRACO
78544147;LTX317;PICO GB TIP, SPRAY, LTX, RAC X, 317;GRACO
90003996;GHD535;PICO GRACO COD. GHD535 PARA APLICACION;GRACO
96881008;720230;PICO MEZCLADOR PARA 50ML (6.3MM) ESCALONADO        (PRECIO X BOLSA DE 10 UNIDADES);LOCTITE
96881012;720225;PICO MEZCLADOR PARA 50ML (6.3MM) P/AGUJA           (PRECIO X BOLSA DE 10 UNIDADES);LOCTITE
75005483;AF0222;PICO MULTILLAMA AC1 - HASTA 19.650 Kcal/h;ARGENFLOW
75005484;AF0223;PICO MULTILLAMA AC2 - HASTA 35.370 Kcal/h;ARGENFLOW
80011525;AF0224;PICO MULTILLAMA AC3 HASTA 59.000 KCAL/H;ARGENFLOW
75005486;AF0225;PICO MULTILLAMA GL0 - HASTA 15.400 Kcal/h;ARGENFLOW
90015682;AF0228;PICO MULTILLAMA GL3 - HASTA 57.200 Kcal/h;ARGENFLOW
75025423;THCS11010;PICO OXICORTE  0-1-101;VICTOR
75026454;2-1-101;PICO OXICORTE  2-1-101;VICTOR
75025420;THCS11013;PICO OXICORTE  3-1-101;VICTOR
75025421;;PICO OXICORTE  3-1-108;VICTOR
75026455;4-1-101;PICO OXICORTE  4-1-101;VICTOR
75025422;;PICO OXICORTE 1-1-108;VICTOR
75025424;THCS11015;PICO OXICORTE 5-1-101;VICTOR
75015488;;PICO P/SOLDADURA MIG MAG ALAMBRE DIAM. 1.2MM;ALEBA
48201083;993631;PICO PALA Y HACHA CON CABO;BIASSONI
90022983;KP1962-3B1;PICO PARA ARCO SUMERGIDO K231 EN 2.4 MM;LINCOLN
90009512;AE177;PICO PARA ENGRASE TIPO AGUJA;VULCANO
70102997;778204;PICO PARA SOLD. MANGU+ENC ELEC. HT7 - BLAZER;
70008900;GHE114;PICO PISON;GHERARDI
58451154;MAF12;PICO PISTOLA DE AIRE;MAFO
58240504;;PICO PUNTA PALA 10 CM;BELLOTA
58242023;58242023;PICO PUNTA Y HACHA.;GHERARDI
58240771;PI04E;PICO PUNTA Y PALA 100MM CON CABO;CHAYTO
58240781;PI03E;PICO PUNTA Y PALA 100MM SIN CABO;CHAYTO
48201080;993621;PICO PUNTA Y PALA 108 MM CON CABO;BIASSONI
32422057;BIA1080;PICO PUNTA Y PALA 2000 GRS-108 MM (SIN CABO);BIASSONI
58240501;PI05E;PICO PUNTA Y PALA 50MM SIN CABO;CHAYTO
90008317;GHE063;PICO PUNTA Y PALA 63MM CON CABO;GHERARDI
58240001;PI02E;PICO PUNTA Y PALA 75MM CON CABO;CHAYTO
90023491;;PICO PUNTA Y PALA ANTICHISPA BRONCE - ALUMINIO;
58240653;GHE63;PICO PUNTA Y PALA DE  63 MM. (SIN CABO);GHERARDI
58242503;GHE76;PICO PUNTA Y PALA DE  76 MM. (SIN CABO);GHERARDI
58242504;GHE076;PICO PUNTA Y PALA DE  76 MM. CON CABO;GHERARDI
58241023;GHE102;PICO PUNTA Y PALA DE 102 MM. (SIN CABO);GHERARDI
75003898;993611;PICO PUNTA Y PALA DE 75 MM CON CABO;BIASSONI
90001938;TRA104;PICO PUNTA/PALA 104MM;TRAMONTINA
90002906;;PICO PUNTA/PALA ANTICHISPA BRONCE-BERILIO CON CABO;
70104431;DUAL210H;PICO RACCORD 210 MM DUAL CON ROSCA HEMBRA 1/4;
75012639;RFC 27-37;"PICO RACORD ROSCA 1"" A 1""";NPI
75008554;RFC 24-34;"PICO RACORD ROSCA 1/2"" A 1/2""";NPI
75012636;RFC 22-31;"PICO RACORD ROSCA 1/4"" A 1/4""";NPI
75012638;RFC 26-36;"PICO RACORD ROSCA 3/4"" A 3/4""";NPI
90025270;;PICO RINCONERO 50 MM;TURBION
70010533;695-215;"PICO TR 1 ABANICO 4""-6"" ORIFICIO 0.15""             (EQUIPO TITAN)";
55530204;LAOS 62437;PICO VERTEDOR AMARILLO BOQUILLA ALARGADA           (LAOS 62437);OIL SAFE
55530206;LAOS 64936;PICO VERTEDOR AMARILLO BOQUILLA ANCHA              (LAOS 64936);OIL SAFE
55530216;09767;PICO VERTEDOR AZUL BOQUILLA ANCHA SKF LAOS;OIL SAFE
55530213;55530213;PICO VERTEDOR GRIS BOQUILLA ANCHA SKF LAOS;SKF
55530221;09798;PICO VERTEDOR NARANJA LAOS 09798;SKF
55530222;09804;PICO VERTEDOR NEGRO LAOS 09804;SKF
55530217;09774;PICO VERTEDOR ROJO BOQUILLA ANCHA SKF LAOS;OIL SAFE
55530211;09388;PICO VERTEDOR VIOLETA BOQUILLA ANCHA SKF LAOS;OIL SAFE
90003907;;PICO Y HACHA DE 80 MM SIN CABO;CASILDENSE
90003908;;PICO Y PALA DE 10 CM SIN CABO;CASILDENSE
90003909;;PICO Y PALA DE 7,5 CM SIN CABO;CASILDENSE
90025657;IN-2256;PIE AJUSTABLE DE 1.19 A 1.90 MTS;MSA
75022236;29200.M36;PIE BOCA ABIERTA AF OPEN END SPANNER 16MM SPIGOT   (METRIC 36MM);NORBAR
72221253;;PIEDRA ABRAS. JOINTEAR SEG. 160X60X15-C600;TYROLIT
89562030;10:00 AM;PIEDRA AMOLAR OX.AL.DIAM.300X50.4X38 GRUESO;TYROLIT
99999359;;PIEDRA ASENTAR;
90021747;RKK-2-37M;PIEDRA ASENTAR DOBLE FAZ 150X50X25 TIPO 90K        (1C150/320P5V18) CARBURO SILICIO NEGRO;TYROLIT
90002130;RKK-3-37M;PIEDRA ASENTAR DOBLE FAZ 200X50X25 TIPO 90K        (1C150/320P5V18) CARBURO SILICIO NEGRO;TYROLIT
45000955;2615008153;PIEDRA CILIN. OX. ALUMINIO 4,8 MM MOD. 8153;DREMEL
45000946;2615000952;PIEDRA CONICA OX ALUMINIO 9,5 MM MOD. 952;DREMEL
75016794;88A24KV6217;PIEDRA COPA REC. ROSA 150 X 76 X 50,8;TYROLIT
75008467;06/02/2030;PIEDRA COPA RECTA DE WIDIA 200 X 76 X 73           (89A36J5V217);TYROLIT
36693636;;PIEDRA DE WIDIA P/AMOLADORA 304.8X38.1X38.1-;TYROLIT
70007262;312;"PIEDRA DOBLE FAZ 8""";
70010488;7198;"PIEDRA DOBLE FAZ 8"" [OXIDO DE ALUMINIO]";BREMEN
75016103;H20DB;PIEDRA ESM. BORAZON 6ª2-T40-100X6X3 H20DB;CHRISTENSE
90000481;;PIEDRA ESMERIL 203.2X25.4X19.05MM C100-J7-WIDIA;
98564843;4412514;PIEDRA ESMERIL P/AMOLADORA 150X16X12.7             (MODELO KWB 4412514 TC-BG 150);EINHELL
92505032;250X50X32;PIEDRA P-AMOLADORA 250X50X32 TYROLIT;TYROLIT
90025446;;PIEDRA RECRA R.R.508X82X203,2  (89A54K6V217);TYROLIT
90025445;1-6830-4407;PIEDRA RECTA R.R.508X82X203,2  (50A54K6V217);TYROLIT
80013461;87042;PIEDRA RECTIFICADORA STANLEY 79-020;STANLEY
70015010;1-4190-9079;PIEDRA RESTIFICADORA R.R. 304,8 X 25,4 X 25,4      (C36F12V15);TYROLIT
59422235;;PIEDRAS PARA CHISPEROS (PRECIO X UNIDAD);IND ARG
58251511;FIL1007;PIEDRAS-RECTA 1FAZ 250X70 FILEX;FILEX
70009156;;PIERNERAS EN TELA NARANJA IMPERMEABLE P/COLGAR E   N CINTURA MEDIANTES BROCHES REGULABLES, ELASTIZAD;SEGUFER
76001521;;PIEZA DE CINTA AL BIES DE 2 CM X 25 METROS;
500128;;PIEZA DE CINTA HILERA CRUDO DE 1CM ANCHO X METRO   (PRECIO X METRO) : ROLLO X 50 MTS;
90012666;;PIEZA YMAD BORDADA;
98632306;PI-VI-678;PILA A23 VINNIC 1028;
55053590;PI-EN-123;PILA A76  1.5V;ENERGIZER
55053583;PI-EN-134;PILA AA  ALCALINA ENERGIZER MAX  (PRECIO X UNIDAD);ENERGIZER
55053480;377;PILA AA  MN-1500 DURACELL                          (PRECIO X UNIDAD);DURACELL
75024778;ER 14505;PILA AA MOD ER 14505 DE 3.6 VOLTS (PACK DE 4 UNID);
98532034;;PILA AA NI-MH  2700 MAH (PRECIO X UNIDAD);PROBATTERY
75002469;PI-EN-136;PILA AAA  ALCALINA ENERGIZER MAX (PRECIO X UNIDAD);ENERGIZER
103313;PI-EN-136                          ;PILA AAA  ALCALINA ENERGIZER MAX BLISTER X 4 UNIDADES          ;ENERGIZER
55053510;351;PILA AAA  MN-2400  DURACELL                        (PRECIO X UNIDAD);DURACELL
90036508;PI-RA-902;"PILA ALCALINA  ""AA""  TERMOSELLADA";RAYOVAC
98541329;;"PILA ALCALINA  ""AAA""  RAYOVAC (PRECIO X UNIDAD)";RAYOVAC
55053597;;"PILA ALCALINA 1,5 VOLTS TAMAÑO ""AA""";PHILCO
55053598;;"PILA ALCALINA 1,5 VOLTS TAMAÑO ""AAA""";PHILCO
90024921;PI-PH-103;"PILA ALCALINA 1,5 VOLTS TAMAÑO ""C""";PHILCO
90024920;PI-PH-102;"PILA ALCALINA 1,5 VOLTS TAMAÑO ""D""";PHILCO
80025401;PI-RA-905;PILA ALCALINA C MEDIANA RAYOVAC (PRECIO X UNID.);RAYOVAC
75007762;L92;PILA ALCALINA LITHIUM AAA;ENERGIZER
75002313;;"PILA ALCALINA TIPO ""N"" 1.5V";ENERGIZER
85007804;;PILA BATERIA TIPO INDUSTRIAL C 4500MAH NI-MH 1,2V  PRECIO X UNIDAD;
99885542;LR-44 / A76;PILA BOTON LR-44;MAXELL
98532032;14250;PILA DE LITO AA MOD. 14250 (PRECIO X UNIDAD);PROBATTERY
55053750;350;PILA DURACEL MN-1300   GR D;DURACELL
99999942;;PILA EE MB-ER-14250 CON TERMIINALES;
99999943;;PILA EE MB-ER-14250 SIN  TERMIINALES;
55051112;A544;PILA ENERGIZER ALCALINA A544 DE 6V.;ENERGIZER
98632305;;PILA ENERGIZER CR 123;ENERGIZER
90003914;EL123;PILA ENERGIZER LITHIUM 123 (3V);ENERGIZER
30000014;1250;"PILA GRANDE ""D""  DE CARBON X UNIDAD";EVEREADY
